ind,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
15486,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15487,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15488,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15489,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15490,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15491,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15492,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15493,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15494,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15495,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15496,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15497,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15498,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15499,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15500,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15501,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15502,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15503,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15504,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15505,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15506,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15507,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15508,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15509,31030,2,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15510,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,85.0
15511,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15512,31031,2,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15513,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15514,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15515,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15516,31031,2,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15517,31031,3,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15518,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15519,31031,2,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15520,31031,2,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,31.0
15521,31032,1,Gray,Jones County,33.0,-83.6,Georgia,13169,10.0
15522,31032,2,Gray,Jones County,33.0,-83.6,Georgia,13169,10.0
15523,31032,2,Gray,Jones County,33.0,-83.6,Georgia,13169,10.0
15524,31032,1,Gray,Jones County,33.0,-83.6,Georgia,13169,10.0
15525,31032,2,Gray,Jones County,33.0,-83.6,Georgia,13169,10.0
15526,31033,2,Haddock,Jones County,33.1,-83.5,Georgia,13169,10.0
15527,31034,1,Hardwick,Baldwin County,,,Georgia,13009,179.0
15528,31034,2,Hardwick,Baldwin County,,,Georgia,13009,179.0
15529,31035,1,Harrison,Washington County,32.86,-82.71,Georgia,13303,131.0
15530,31035,2,Harrison,Washington County,32.86,-82.71,Georgia,13303,131.0
15531,31035,2,Harrison,Washington County,32.86,-82.71,Georgia,13303,131.0
15532,31035,3,Harrison,Washington County,32.86,-82.71,Georgia,13303,131.0
15533,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15534,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15535,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15536,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15537,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15538,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15539,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15540,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15541,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15542,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15543,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15544,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15545,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15546,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15547,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15548,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15549,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15550,31036,3,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15551,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15552,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15553,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15554,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15555,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15556,31036,1,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15557,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15558,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15559,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15560,31036,2,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,46.0
15561,31037,2,Helena,Telfair County,32.1,-82.9,Georgia,13271,80.0
15562,31037,2,Helena,Telfair County,32.1,-82.9,Georgia,13271,80.0
15563,31037,2,Helena,Telfair County,32.1,-82.9,Georgia,13271,80.0
15564,31037,2,Helena,Telfair County,32.1,-82.9,Georgia,13271,80.0
15565,31038,2,Hillsboro,Jasper County,33.2,-83.6,Georgia,13159,36.0
15566,31039,2,Howard,Taylor County,32.596,-84.382,Georgia,13269,5.0
15567,31039,2,Howard,Taylor County,32.596,-84.382,Georgia,13269,5.0
15568,31040,3,Dublin,Laurens County,,,Georgia,13175,193.0
15569,31042,2,Irwinton,Wilkinson County,32.77,-83.18,Georgia,13319,31.0
15570,31042,2,Irwinton,Wilkinson County,32.77,-83.18,Georgia,13319,31.0
15571,31044,1,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15572,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15573,31044,1,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15574,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15575,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15576,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15577,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,22.0
15578,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15579,31046,2,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15580,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15581,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15582,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15583,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15584,31046,2,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15585,31046,2,Juliette,Monroe County,33.0,-83.8,Georgia,13207,88.0
15586,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15587,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15588,31047,1,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15589,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15590,31047,1,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15591,31047,1,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15592,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15593,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15594,31047,1,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15595,31047,1,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15596,31047,3,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15597,31047,2,Kathleen,Houston County,32.48,-83.64,Georgia,13153,671.0
15598,31049,2,Kite,Johnson County,32.7,-82.5,Georgia,13167,29.0
15599,31049,3,Kite,Johnson County,32.7,-82.5,Georgia,13167,29.0
15600,31049,1,Kite,Johnson County,32.7,-82.5,Georgia,13167,29.0
15601,31050,1,Knoxville,Crawford County,32.74,-83.95,Georgia,13079,19.0
15602,31052,1,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15603,31052,2,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15604,31052,2,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15605,31052,1,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15606,31052,2,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15607,31052,1,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15608,31052,1,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15609,31052,3,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15610,31052,2,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15611,31052,2,Lizella,Bibb County,32.78,-83.85,Georgia,13021,854.0
15612,31054,1,Mc Intyre,Wilkinson County,32.89,-83.21,Georgia,13319,31.0
15613,31054,2,Mc Intyre,Wilkinson County,32.89,-83.21,Georgia,13319,31.0
15614,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15615,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15616,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15617,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15618,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15619,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15620,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15621,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15622,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15623,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15624,31055,3,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15625,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15626,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15627,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15628,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15629,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15630,31055,1,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15631,31055,2,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,80.0
15632,31057,1,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15633,31057,2,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15634,31057,2,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15635,31057,2,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15636,31057,1,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15637,31057,1,Marshallville,Macon County,32.4,-83.9,Georgia,13193,34.0
15638,31060,1,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15639,31060,1,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15640,31060,2,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15641,31060,3,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15642,31060,1,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15643,31060,2,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15644,31060,2,Milan,Telfair County,32.0,-83.1,Georgia,13271,80.0
15645,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15646,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15647,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15648,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15649,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15650,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15651,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15652,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15653,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15654,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15655,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15656,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15657,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15658,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15659,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15660,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15661,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15662,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15663,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15664,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15665,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15666,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15667,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15668,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15669,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15670,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15671,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15672,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15673,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15674,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15675,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15676,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15677,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15678,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15679,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15680,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15681,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15682,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15683,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15684,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15685,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15686,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15687,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15688,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15689,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15690,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15691,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15692,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15693,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15694,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15695,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15696,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15697,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15698,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15699,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15700,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15701,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15702,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15703,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15704,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15705,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15706,31061,3,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15707,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15708,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15709,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15710,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15711,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15712,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15713,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15714,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15715,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15716,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15717,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15718,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15719,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15720,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15721,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15722,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15723,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15724,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15725,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15726,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15727,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15728,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15729,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15730,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15731,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15732,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15733,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15734,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15735,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15736,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15737,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15738,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15739,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15740,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15741,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15742,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15743,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15744,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15745,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15746,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15747,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15748,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15749,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15750,31061,2,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15751,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15752,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15753,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15754,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
15755,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15756,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15757,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15758,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15759,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15760,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15761,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15762,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15763,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15764,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15765,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15766,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15767,31063,2,Montezuma,Macon County,32.3,-83.9,Georgia,13193,34.0
15768,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15769,31064,2,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15770,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15771,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15772,31064,2,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15773,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15774,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15775,31064,1,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15776,31064,2,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15777,31064,2,Monticello,Jasper County,33.3,-83.7,Georgia,13159,36.0
15778,31065,1,Montrose,Laurens County,32.57,-83.15,Georgia,13175,193.0
15779,31065,2,Montrose,Laurens County,32.57,-83.15,Georgia,13175,193.0
15780,31065,1,Montrose,Laurens County,32.57,-83.15,Georgia,13175,193.0
15781,31065,2,Montrose,Laurens County,32.57,-83.15,Georgia,13175,193.0
15782,31066,1,Musella,Crawford County,32.8,-84.0,Georgia,13079,19.0
15783,31066,1,Musella,Crawford County,32.8,-84.0,Georgia,13079,19.0
15784,31066,1,Musella,Crawford County,32.8,-84.0,Georgia,13079,19.0
15785,31066,2,Musella,Crawford County,32.8,-84.0,Georgia,13079,19.0
15786,31068,2,Oglethorpe,Macon County,32.3,-84.1,Georgia,13193,34.0
15787,31068,1,Oglethorpe,Macon County,32.3,-84.1,Georgia,13193,34.0
15788,31068,1,Oglethorpe,Macon County,32.3,-84.1,Georgia,13193,34.0
15789,31069,2,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
15790,31069,1,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
15791,31069,1,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
15792,31069,1,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
15793,31069,1,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
15794,31069,2,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
