,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
61901,49034,1,Climax,Kalamazoo County,42.23,-85.34,Michigan,26077,624
61902,49036,3,Coldwater,Branch County,41.9,-85.0,Michigan,26023,199
61970,49037,2,Battle Creek,Calhoun County,42.32,-85.24,Michigan,26025,323
62002,49038,1,Coloma,Berrien County,42.2,-86.3,Michigan,26021,427
62009,49039,1,Hagar Shores,Berrien County,,,Michigan,26021,427
62011,49040,1,Colon,St. Joseph County,41.97,-85.34,Michigan,26149,145
62017,49042,3,Constantine,St. Joseph County,41.9,-85.7,Michigan,26149,145
62021,49043,1,Covert,Van Buren County,42.29,-86.27,Michigan,26159,255
62028,49045,3,Decatur,Van Buren County,42.1,-86.0,Michigan,26159,255
62040,49046,2,Delton,Barry County,42.5,-85.4,Michigan,26015,72
62045,49047,2,Dowagiac,Cass County,42.0,-86.1,Michigan,26027,76
62058,49048,1,Kalamazoo,Kalamazoo County,42.27,-85.49,Michigan,26077,624
62128,49050,1,Dowling,Barry County,42.49,-85.24,Michigan,26015,72
62131,49052,1,Fulton,Kalamazoo County,42.12,-85.32,Michigan,26077,624
62133,49053,2,Galesburg,Kalamazoo County,42.29,-85.4,Michigan,26077,624
62142,49055,1,Gobles,Van Buren County,42.4,-85.9,Michigan,26159,255
62153,49056,1,Grand Junction,Van Buren County,42.4,-86.1,Michigan,26159,255
62164,49057,3,Hartford,Van Buren County,42.2,-86.2,Michigan,26159,255
62172,49058,3,Hastings,Barry County,42.6,-85.3,Michigan,26015,72
62186,49065,2,Lawton,Van Buren County,42.13,-85.83,Michigan,26159,255
62199,49067,3,Marcellus,Cass County,42.0,-85.8,Michigan,26027,76
62204,49068,1,Marshall,Calhoun County,42.3,-84.9,Michigan,26025,323
62215,49070,2,Martin,Allegan County,42.54,-85.62,Michigan,26005,152
62217,49071,1,Mattawan,Van Buren County,42.2,-85.8,Michigan,26159,255
62231,49072,1,Mendon,St. Joseph County,42.0,-85.5,Michigan,26149,145
62232,49073,2,Nashville,Barry County,42.6,-85.1,Michigan,26015,72
62239,49076,1,Olivet,Eaton County,42.4,-84.9,Michigan,26045,120
62242,49078,2,Otsego,Allegan County,42.5,-85.7,Michigan,26005,152
62265,49079,2,Paw Paw,Van Buren County,42.2,-85.9,Michigan,26159,255
62306,49080,1,Plainwell,Allegan County,42.5,-85.6,Michigan,26005,152
62332,49081,1,Portage,Kalamazoo County,,,Michigan,26077,624
62333,49082,3,Quincy,Branch County,41.9,-84.9,Michigan,26023,199
62348,49083,2,Richland,Kalamazoo County,42.38,-85.46,Michigan,26077,624
62349,49085,1,Saint Joseph,Berrien County,42.06,-86.45,Michigan,26021,427
62352,49087,2,Schoolcraft,Kalamazoo County,42.12,-85.69,Michigan,26077,624
62355,49089,1,Sherwood,Branch County,42.01,-85.23,Michigan,26023,199
62356,49090,2,South Haven,Van Buren County,42.4,-86.2,Michigan,26159,255
62389,49091,1,Sturgis,St. Joseph County,41.8,-85.4,Michigan,26149,145
62423,49092,2,Tekonsha,Calhoun County,42.1,-85.0,Michigan,26025,323
62427,49093,1,Three Rivers,St. Joseph County,42.0,-85.7,Michigan,26149,145
62462,49094,2,Union City,Branch County,42.1,-85.1,Michigan,26023,199
62473,49095,2,Vandalia,Cass County,41.9,-85.9,Michigan,26027,76
62476,49096,1,Vermontville,Eaton County,42.6,-85.0,Michigan,26045,120
62484,49097,1,Vicksburg,Kalamazoo County,42.1,-85.5,Michigan,26077,624
62487,49098,3,Watervliet,Berrien County,42.2,-86.2,Michigan,26021,427
62490,49099,1,White Pigeon,St. Joseph County,41.8,-85.7,Michigan,26149,145
62498,49102,2,Berrien Center,Berrien County,41.95,-86.27,Michigan,26021,427
62499,49103,1,Berrien Springs,Berrien County,41.95,-86.37,Michigan,26021,427
62503,49107,2,Buchanan,Berrien County,41.8,-86.4,Michigan,26021,427
62515,49111,3,Eau Claire,Berrien County,42.02,-86.28,Michigan,26021,427
62518,49112,3,Edwardsburg,Cass County,41.8,-86.0,Michigan,26027,76
62529,49117,2,New Buffalo,Berrien County,41.79,-86.74,Michigan,26021,427
62530,49119,1,New Troy,Berrien County,41.8759,-86.5492,Michigan,26021,427
62531,49120,3,Niles,Berrien County,41.8,-86.2,Michigan,26021,427
62628,49126,3,Sodus,Berrien County,42.02,-86.37,Michigan,26021,427
62629,49127,2,Stevensville,Berrien County,42.01,-86.51,Michigan,26021,427
62633,49201,3,Jackson,Jackson County,42.2,-84.4,Michigan,26075,177
62664,49202,1,Jackson,Jackson County,42.28,-84.4,Michigan,26075,177
62681,49203,1,Jackson,Jackson County,42.22,-84.4,Michigan,26075,177
62724,49220,3,Addison,Lenawee County,41.99,-84.33,Michigan,26091,136
62725,49221,2,Adrian,Lenawee County,41.9,-84.1,Michigan,26091,136
62767,49224,2,Albion,Calhoun County,42.3,-84.7,Michigan,26025,323
62771,49227,1,Allen,Hillsdale County,41.95,-84.77,Michigan,26059,147
62773,49228,2,Blissfield,Lenawee County,41.8,-83.9,Michigan,26091,136
62775,49229,1,Britton,Lenawee County,42.0,-83.8,Michigan,26091,136
62776,49230,1,Brooklyn,Jackson County,42.1,-84.2,Michigan,26075,177
